"DT_GERACAO";"HH_GERACAO";"CD_UF_TSE";"CD_UF_IBGE";"SG_UF";"NM_UF";"CD_MUNICIPIO_TSE";"NM_MUNICIPIO_TSE";"CD_MUNICIPIO_IBGE";"NM_MUNICIPIO_IBGE"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63819";"Dobrada";3514007;"Dobrada"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63835";"Dois Córregos";3514106;"Dois Córregos"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63851";"Dolcinópolis";3514205;"Dolcinópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63878";"Dourado";3514304;"Dourado"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63894";"Dracena";3514403;"Dracena"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63916";"Duartina";3514502;"Duartina"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63932";"Dumont";3514601;"Dumont"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63959";"Echaporã";3514700;"Echaporã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63975";"Eldorado";3514809;"Eldorado"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"63991";"Elias Fausto";3514908;"Elias Fausto"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64017";"Embu Das Artes";3515004;"Embu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64033";"Embu-Guaçu";3515103;"Embu-Guaçu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64050";"Estrela D'Oeste";3515202;"Estrela D'Oeste"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64076";"Estrela Do Norte";3515301;"Estrela Do Norte"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64092";"Fartura";3515400;"Fartura"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64114";"Fernandópolis";3515509;"Fernandópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64130";"Fernando Prestes";3515608;"Fernando Prestes"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64157";"Ferraz De Vasconcelos";3515707;"Ferraz De Vasconcelos"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64173";"Flora Rica";3515806;"Flora Rica"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64190";"Floreal";3515905;"Floreal"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64211";"Flórida Paulista";3516002;"Flórida Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64238";"Florínea";3516101;"Florínia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64254";"Franca";3516200;"Franca"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64270";"Francisco Morato";3516309;"Francisco Morato"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64297";"Franco Da Rocha";3516408;"Franco Da Rocha"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64319";"Gabriel Monteiro";3516507;"Gabriel Monteiro"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64335";"Gália";3516606;"Gália"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64351";"Garça";3516705;"Garça"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64378";"Gastão Vidigal";3516804;"Gastão Vidigal"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64394";"General Salgado";3516903;"General Salgado"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64416";"Getulina";3517000;"Getulina"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64432";"Glicério";3517109;"Glicério"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64459";"Guaiçara";3517208;"Guaiçara"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64475";"Guaimbê";3517307;"Guaimbê"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64491";"Guaíra";3517406;"Guaíra"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64513";"Guapiaçu";3517505;"Guapiaçu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64530";"Guapiara";3517604;"Guapiara"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64556";"Guará";3517703;"Guará"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64572";"Guaraçaí";3517802;"Guaraçaí"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64599";"Guaraci";3517901;"Guaraci"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64610";"Guarani D'Oeste";3518008;"Guarani D'Oeste"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64637";"Guarantã";3518107;"Guarantã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64653";"Guararapes";3518206;"Guararapes"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64670";"Guararema";3518305;"Guararema"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64696";"Guaratinguetá";3518404;"Guaratinguetá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64718";"Guareí";3518503;"Guareí"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64734";"Guariba";3518602;"Guariba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64750";"Guarujá";3518701;"Guarujá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64777";"Guarulhos";3518800;"Guarulhos"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64793";"Guzolândia";3518909;"Guzolândia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64815";"Herculândia";3519006;"Herculândia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64831";"Iacanga";3519105;"Iacanga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64858";"Iacri";3519204;"Iacri"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64874";"Ibaté";3519303;"Ibaté"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64890";"Ibirá";3519402;"Ibirá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64912";"Ibirarema";3519501;"Ibirarema"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64939";"Ibitinga";3519600;"Ibitinga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64955";"Ibiúna";3519709;"Ibiúna"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64971";"Icém";3519808;"Icém"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"64998";"Iepê";3519907;"Iepê"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65013";"Igaraçu Do Tietê";3520004;"Igaraçu Do Tietê"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65030";"Igarapava";3520103;"Igarapava"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65056";"Igaratá";3520202;"Igaratá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65072";"Iguape";3520301;"Iguape"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65099";"Ilhabela";3520400;"Ilhabela"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65110";"Indaiatuba";3520509;"Indaiatuba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65137";"Indiana";3520608;"Indiana"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65153";"Indiaporã";3520707;"Indiaporã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65170";"Inúbia Paulista";3520806;"Inúbia Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65196";"Ipaussu";3520905;"Ipaussu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65218";"Iperó";3521002;"Iperó"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65234";"Ipeúna";3521101;"Ipeúna"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65250";"Iporanga";3521200;"Iporanga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65277";"Ipuã";3521309;"Ipuã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65293";"Iracemápolis";3521408;"Iracemápolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65315";"Irapuã";3521507;"Irapuã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65331";"Irapuru";3521606;"Irapuru"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65358";"Itaberá";3521705;"Itaberá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65374";"Itaí";3521804;"Itaí"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65390";"Itajobi";3521903;"Itajobi"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65412";"Itaju";3522000;"Itaju"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65439";"Itanhaém";3522109;"Itanhaém"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65455";"Itapecerica Da Serra";3522208;"Itapecerica Da Serra"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65471";"Itapetininga";3522307;"Itapetininga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65498";"Itapeva";3522406;"Itapeva"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65510";"Itapevi";3522505;"Itapevi"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65536";"Itapira";3522604;"Itapira"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65552";"Itápolis";3522703;"Itápolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65579";"Itaporanga";3522802;"Itaporanga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65595";"Itapuí";3522901;"Itapuí"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65617";"Itapura";3523008;"Itapura"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65633";"Itaquaquecetuba";3523107;"Itaquaquecetuba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65650";"Itararé";3523206;"Itararé"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65676";"Itariri";3523305;"Itariri"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65692";"Itatiba";3523404;"Itatiba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65714";"Itatinga";3523503;"Itatinga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65730";"Itirapina";3523602;"Itirapina"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65757";"Itirapuã";3523701;"Itirapuã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65773";"Itobi";3523800;"Itobi"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65790";"Itu";3523909;"Itu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65811";"Itupeva";3524006;"Itupeva"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65838";"Ituverava";3524105;"Ituverava"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65854";"Jaborandi";3524204;"Jaborandi"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65870";"Jaboticabal";3524303;"Jaboticabal"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65897";"Jacareí";3524402;"Jacareí"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65919";"Jaci";3524501;"Jaci"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65935";"Jacupiranga";3524600;"Jacupiranga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65951";"Jaguariúna";3524709;"Jaguariúna"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65978";"Jales";3524808;"Jales"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"65994";"Jambeiro";3524907;"Jambeiro"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66010";"Jandira";3525003;"Jandira"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66036";"Jardinópolis";3525102;"Jardinópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66052";"Jarinu";3525201;"Jarinu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66079";"Jaú";3525300;"Jaú"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66095";"Jeriquara";3525409;"Jeriquara"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66117";"Joanópolis";3525508;"Joanópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66133";"João Ramalho";3525607;"João Ramalho"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66150";"José Bonifácio";3525706;"José Bonifácio"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66176";"Júlio Mesquita";3525805;"Júlio Mesquita"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66192";"Jundiaí";3525904;"Jundiaí"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66214";"Junqueirópolis";3526001;"Junqueirópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66230";"Juquiá";3526100;"Juquiá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66257";"Juquitiba";3526209;"Juquitiba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66273";"Lagoinha";3526308;"Lagoinha"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66290";"Laranjal Paulista";3526407;"Laranjal Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66311";"Lavínia";3526506;"Lavínia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66338";"Lavrinhas";3526605;"Lavrinhas"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66354";"Leme";3526704;"Leme"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66370";"Lençóis Paulista";3526803;"Lençóis Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66397";"Limeira";3526902;"Limeira"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66419";"Lindóia";3527009;"Lindóia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66435";"Lins";3527108;"Lins"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66451";"Lorena";3527207;"Lorena"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66478";"Louveira";3527306;"Louveira"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66494";"Lucélia";3527405;"Lucélia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66516";"Lucianópolis";3527504;"Lucianópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66532";"Luís Antônio";3527603;"Luís Antônio"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66559";"Luiziânia";3527702;"Luiziânia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66575";"Lupércio";3527801;"Lupércio"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66591";"Lutécia";3527900;"Lutécia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66613";"Macatuba";3528007;"Macatuba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66630";"Macaubal";3528106;"Macaubal"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66656";"Macedônia";3528205;"Macedônia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66672";"Magda";3528304;"Magda"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66699";"Mairinque";3528403;"Mairinque"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66710";"Mairiporã";3528502;"Mairiporã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66737";"Manduri";3528601;"Manduri"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66753";"Marabá Paulista";3528700;"Marabá Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66770";"Maracaí";3528809;"Maracaí"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66796";"Mariápolis";3528908;"Mariápolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66818";"Marília";3529005;"Marília"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66834";"Marinópolis";3529104;"Marinópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66850";"Martinópolis";3529203;"Martinópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66877";"Matão";3529302;"Matão"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66893";"Mauá";3529401;"Mauá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66915";"Mendonça";3529500;"Mendonça"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66931";"Meridiano";3529609;"Meridiano"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66958";"Miguelópolis";3529708;"Miguelópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66974";"Mineiros Do Tietê";3529807;"Mineiros Do Tietê"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"66990";"Miracatu";3529906;"Miracatu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67016";"Mira Estrela";3530003;"Mira Estrela"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67032";"Mirandópolis";3530102;"Mirandópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67059";"Mirante Do Paranapanema";3530201;"Mirante Do Paranapanema"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67075";"Mirassol";3530300;"Mirassol"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67091";"Mirassolândia";3530409;"Mirassolândia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67113";"Mococa";3530508;"Mococa"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67130";"Mogi Das Cruzes";3530607;"Mogi Das Cruzes"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67156";"Mogi Guaçu";3530706;"Mogi Guaçu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67172";"Mogi Mirim";3530805;"Moji Mirim"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67199";"Mombuca";3530904;"Mombuca"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67210";"Monções";3531001;"Monções"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67237";"Mongaguá";3531100;"Mongaguá"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67253";"Monte Alegre Do Sul";3531209;"Monte Alegre Do Sul"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67270";"Monte Alto";3531308;"Monte Alto"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67296";"Monte Aprazível";3531407;"Monte Aprazível"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67318";"Monte Azul Paulista";3531506;"Monte Azul Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67334";"Monte Castelo";3531605;"Monte Castelo"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67350";"Monteiro Lobato";3531704;"Monteiro Lobato"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67377";"Monte Mor";3531803;"Monte Mor"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67393";"Morro Agudo";3531902;"Morro Agudo"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67415";"Morungaba";3532009;"Morungaba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67431";"Murutinga Do Sul";3532108;"Murutinga Do Sul"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67458";"Narandiba";3532207;"Narandiba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67474";"Natividade Da Serra";3532306;"Natividade Da Serra"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67490";"Nazaré Paulista";3532405;"Nazaré Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67512";"Neves Paulista";3532504;"Neves Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67539";"Nhandeara";3532603;"Nhandeara"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67555";"Nipoã";3532702;"Nipoã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67571";"Nova Aliança";3532801;"Nova Aliança"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67598";"Nova Europa";3532900;"Nova Europa"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67610";"Nova Granada";3533007;"Nova Granada"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67636";"Nova Guataporanga";3533106;"Nova Guataporanga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67652";"Nova Independência";3533205;"Nova Independência"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67679";"Nova Luzitânia";3533304;"Nova Luzitânia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67695";"Nova Odessa";3533403;"Nova Odessa"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67717";"Novo Horizonte";3533502;"Novo Horizonte"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67733";"Nuporanga";3533601;"Nuporanga"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67750";"Ocauçu";3533700;"Ocauçu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67776";"Óleo";3533809;"Óleo"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67792";"Olímpia";3533908;"Olímpia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67814";"Onda Verde";3534005;"Onda Verde"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67830";"Oriente";3534104;"Oriente"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67857";"Orindiúva";3534203;"Orindiúva"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67873";"Orlândia";3534302;"Orlândia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67890";"Osasco";3534401;"Osasco"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67911";"Oscar Bressane";3534500;"Oscar Bressane"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67938";"Osvaldo Cruz";3534609;"Osvaldo Cruz"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67954";"Ourinhos";3534708;"Ourinhos"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67970";"Ouro Verde";3534807;"Ouro Verde"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"67997";"Pacaembu";3534906;"Pacaembu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68012";"Palestina";3535002;"Palestina"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68039";"Palmares Paulista";3535101;"Palmares Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68055";"Palmeira D'Oeste";3535200;"Palmeira D'Oeste"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68071";"Palmital";3535309;"Palmital"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68098";"Panorama";3535408;"Panorama"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68110";"Paraguaçu Paulista";3535507;"Paraguaçu Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68136";"Paraibuna";3535606;"Paraibuna"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68152";"Paraíso";3535705;"Paraíso"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68179";"Paranapanema";3535804;"Paranapanema"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68195";"Paranapuã";3535903;"Paranapuã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68217";"Parapuã";3536000;"Parapuã"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68233";"Pardinho";3536109;"Pardinho"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68250";"Pariquera-Açu";3536208;"Pariquera-Açu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68276";"Patrocínio Paulista";3536307;"Patrocínio Paulista"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68292";"Paulicéia";3536406;"Paulicéia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68314";"Paulínia";3536505;"Paulínia"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68330";"Paulo De Faria";3536604;"Paulo De Faria"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68357";"Pederneiras";3536703;"Pederneiras"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68373";"Pedra Bela";3536802;"Pedra Bela"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68390";"Pedranópolis";3536901;"Pedranópolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68411";"Pedregulho";3537008;"Pedregulho"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68438";"Pedreira";3537107;"Pedreira"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68454";"Pedro De Toledo";3537206;"Pedro De Toledo"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68470";"Penápolis";3537305;"Penápolis"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68497";"Pereira Barreto";3537404;"Pereira Barreto"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68519";"Pereiras";3537503;"Pereiras"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68535";"Peruíbe";3537602;"Peruíbe"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68551";"Piacatu";3537701;"Piacatu"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68578";"Piedade";3537800;"Piedade"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68594";"Pilar Do Sul";3537909;"Pilar Do Sul"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68616";"Pindamonhangaba";3538006;"Pindamonhangaba"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68632";"Pindorama";3538105;"Pindorama"
"12/04/2026";"09:00:07";1;35;"SP";"São Paulo";"68659";"Espírito Santo Do Pinhal";3515186;"Espírito Santo Do Pinhal"
